pickle_file	run_index	metric_key	dataset	split	metric	metric_kind	feature_combo	value
list_incremental_feature_result_dict.pickle	2	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D	0.6836083867512879
list_incremental_feature_result_dict.pickle	2	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E	0.7284033900784915
list_incremental_feature_result_dict.pickle	2	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E+F	0.7586362418865479
list_incremental_feature_result_dict.pickle	2	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.7628648122753784
list_incremental_feature_result_dict.pickle	2	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.7677556948583584
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A	1.7733212613320548
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A+B	1.6779806796989736
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A+B+C	1.693020323929942
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A+B+C+D	1.6226378657976626
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A+B+C+D+E	1.5645659437947115
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A+B+C+D+E+F	1.5076149147892786
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.5013311934374107
list_incremental_feature_result_dict.pickle	2	S_921_total_RMSE	S_921	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.491453448012747
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A	1.775303134013569
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B	1.6769587005225788
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C	1.6922831616344307
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D	1.6184090841701884
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E	1.5661584115085072
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E+F	1.5060782341219288
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.5002489144822626
list_incremental_feature_result_dict.pickle	2	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.492371992655345
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A	1.7713371712201549
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A+B	1.679002036814632
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A+B+C	1.6937571653954018
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A+B+C+D	1.6268556553413702
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A+B+C+D+E	1.5629718535615482
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F	1.5091500307439085
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.5024126927616106
list_incremental_feature_result_dict.pickle	2	S_921_reverse_RMSE	S_921	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.49053433731536
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A	0.47212891928262074
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B	0.5252038923977328
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C	0.5780464972473671
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D	0.6019049134633394
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E	0.6358374035743144
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E+F	0.6427963761401149
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.6446587066469355
list_incremental_feature_result_dict.pickle	2	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.6454673925854987
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A	0.27253603776829727
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B	0.32590661959168316
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C	0.36683705696052693
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D	0.4047650961889125
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E	0.46735729473844334
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E+F	0.4806754497994631
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.479652772564684
list_incremental_feature_result_dict.pickle	2	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.4820169865220687
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A	0.27436750036774743
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B	0.3274607923966645
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C	0.3651994980457268
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D	0.4124575940420887
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E	0.4653888193125687
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E+F	0.4746331933824649
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.48181593666744593
list_incremental_feature_result_dict.pickle	2	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.4819471363343769
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A	1.719752537901637
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B	1.627278900069079
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C	1.5508099339893937
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D	1.5172125878137106
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E	1.4648698006774108
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E+F	1.453813969961916
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.4510553519325513
list_incremental_feature_result_dict.pickle	2	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.4500589218620692
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A	1.7202741038667302
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B	1.6276203290674796
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C	1.5501684940763565
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D	1.520795355911218
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E	1.4639038294350086
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E+F	1.451079363751672
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.4523944196805227
list_incremental_feature_result_dict.pickle	2	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.4500381429513478
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A	1.7192308137082002
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B	1.6269373994184078
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C	1.5514511087022422
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D	1.5136213392654134
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E	1.4658351353542018
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F	1.456543442059624
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.4497150473196718
list_incremental_feature_result_dict.pickle	2	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.4500797004750396
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A	0.6405614552121252
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A+B	0.7014118306103916
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A+B+C	0.7158000092199673
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A+B+C+D	0.7430849365887892
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A+B+C+D+E	0.7887933077697075
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A+B+C+D+E+F	0.8019274956176637
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.8075239422134297
list_incremental_feature_result_dict.pickle	2	Ssym_total_PCC	Ssym	total	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.8126624558960518
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A	0.4421635623174486
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A+B	0.527147077341378
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A+B+C	0.5498502851294089
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A+B+C+D	0.5985378497817885
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A+B+C+D+E	0.6830220504046288
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A+B+C+D+E+F	0.7032973316598965
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.714971351429354
list_incremental_feature_result_dict.pickle	2	Ssym_direct_PCC	Ssym	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.7233920735701984
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A	0.44271699305935613
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A+B	0.5270932351438962
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A+B+C	0.5497816316937852
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A+B+C+D	0.602440106423431
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A+B+C+D+E	0.6805323392158632
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A+B+C+D+E+F	0.7027131991804569
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.7100559158353026
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_PCC	Ssym	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.7194234233984657
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A	1.4586632795538224
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B	1.3226902633667728
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C	1.2943883915911656
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D	1.2403332690544875
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E	1.1436312082179034
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E+F	1.1214159538008996
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.1094016935942128
list_incremental_feature_result_dict.pickle	2	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.0988716830218934
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A	1.458515172446728
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A+B	1.3227639001731069
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A+B+C	1.2942005873748488
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A+B+C+D	1.2423362147444212
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A+B+C+D+E	1.1425460299775865
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A+B+C+D+E+F	1.1209420500069058
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.1068187889491037
list_incremental_feature_result_dict.pickle	2	Ssym_direct_RMSE	Ssym	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.0958744838162502
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A	1.4588113716242124
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A+B	1.3226166224607023
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A+B+C	1.2945761685627177
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A+B+C+D	1.238327083682371
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A+B+C+D+E	1.1447153577210096
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F	1.121889657410513
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1.1119785986828412
list_incremental_feature_result_dict.pickle	2	Ssym_reverse_RMSE	Ssym	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1.1018607295004232
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A	0.8832116303610628
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B	0.9035413650613029
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C	0.9119630345493066
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D	0.9168616609097782
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E	0.9330762210379
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E+F	0.9346908472130366
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.935125271941296
list_incremental_feature_result_dict.pickle	3	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.9351971064377762
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A	0.8219033980189102
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B	0.8553420942961822
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C	0.8869474044692113
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D	0.8911406594589996
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E	0.9131953685456098
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E+F	0.9157719763001787
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.9176607211770946
list_incremental_feature_result_dict.pickle	3	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.9179319285510266
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A	0.8207338931052833
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B	0.857925596516467
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C	0.8873538548855808
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D	0.8926551076047308
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E	0.9121231480025369
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E+F	0.9162797334039258
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.9159360272894391
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.9175837142153394
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A	0.8579445888625616
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B	0.8032046809857878
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C	0.7763625372653943
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D	0.7553507099810363
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E	0.6865525655184199
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E+F	0.679699605704693
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G	0.6789697304943408
list_incremental_feature_result_dict.pickle	3	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	0.6794410648152291
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A	0.856992800862901
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B	0.8055807217229093
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C	0.7771997408790376
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D	0.7570396659234754
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E	0.6847397022120864
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E+F	0.6793257007301576
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G	0.67663472514986
list_incremental_feature_result_dict.pickle	3	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	0.6779495283326131
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A	0.858895322135509
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B	0.8008215905576966
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C	0.7755244298639974
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D	0.7536579690789341
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E	0.6883606544932328
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F	0.6800733051059353
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G	0.6812967331321126
list_incremental_feature_result_dict.pickle	3	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	0.6809293341809356
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A	0.6492674633705772
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A+B	0.6995091861993592
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A+B+C	0.6965162885520645
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A+B+C+D	0.7308003173213967
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A+B+C+D+E	0.7589677032080269
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A+B+C+D+E+F	0.7881226922231619
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.7906363773996178
list_incremental_feature_result_dict.pickle	3	S_921_total_PCC	S_921	total	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.7949306840537086
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A	0.5654507858246418
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B	0.6262774647304364
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C	0.6390045594215494
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D	0.6900503121225838
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E	0.7300834904161163
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E+F	0.761380285205021
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.7644852546077866
list_incremental_feature_result_dict.pickle	3	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	0.7680304071933779
list_incremental_feature_result_dict.pickle	3	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A	0.5650893741186394
list_incremental_feature_result_dict.pickle	3	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B	0.6300310831798
list_incremental_feature_result_dict.pickle	3	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C	0.6395386937833358
list_incremental_feature_result_dict.pickle	3	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D	0.6851747533691576
list_incremental_feature_result_dict.pickle	3	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E	0.7243669187006863
list_incremental_feature_result_dict.pickle	3	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E+F	0.7599119315960046
list_incremental_feature_result_dict.pickle	3	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G	0.7634904974627726
