artifact_relative_path	artifact_basename	source_file	source_group	line_number	reference_state	line_text
incremental_feature_result_dict.pickle	incremental_feature_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
list_incremental_feature_result_dict.pickle	list_incremental_feature_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
res_dict.pickle	res_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/S669_ProteinMPNNTesting_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""S669_ProteinMPNNTesting_V3.ipynb"",""provenance"":[{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660006805727},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyP/OwyX3f3TI+2GvFswcj43""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"""
S_669_pmppn_info_dict.pickle	S_669_pmppn_info_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/S669_ProteinMPNNTesting_V6.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""S669_ProteinMPNNTesting_V6.ipynb"",""provenance"":[{""file_id"":""1XOwO9yE1GWMKCOUHwjckN4sNP24CUO_D"",""timestamp"":1660350744593}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""4573da06a5c84bdb85cc498ef49eb0bc"":{""model_module"":""@jupyter-widgets/controls"","
S_669_pmppn_info_dict_V2.pickle	S_669_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/S669_ProteinMPNNTesting_V6_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""S669_ProteinMPNNTesting_V6_V2.ipynb"",""provenance"":[{""file_id"":""1i8heqewUkh-pD8aQSBkQkSn5zL23HHRN"",""timestamp"":1661365992148}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""fcb9857bd109470cbc2d74e7a6fd9040"":{""model_module"":""@jupyter-widgets/control"
res_dict.pickle	res_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Ssym_ProteinMPNNTesting_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Ssym_ProteinMPNNTesting_V3.ipynb"",""provenance"":[{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660005008714},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyPeQRSeSCz8DjD76t4lX/cs""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"""
Ssym_full_feature_dict.pickle	Ssym_full_feature_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Ssym_ProteinMPNNTesting_V6.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Ssym_ProteinMPNNTesting_V6.ipynb"",""provenance"":[{""file_id"":""1K46TEUde7n4wvuXXkzHkcOaaQ9uapAgW"",""timestamp"":1660601157784}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""b85f8537a32a43e1819df49985e089ae"":{""model_module"":""@jupyter-widgets/controls"","
Ssym_pmppn_info_dict.pickle	Ssym_pmppn_info_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Ssym_ProteinMPNNTesting_V6.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Ssym_ProteinMPNNTesting_V6.ipynb"",""provenance"":[{""file_id"":""1K46TEUde7n4wvuXXkzHkcOaaQ9uapAgW"",""timestamp"":1660601157784}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""b85f8537a32a43e1819df49985e089ae"":{""model_module"":""@jupyter-widgets/controls"","
Ssym_pmppn_info_dict_V2.pickle	Ssym_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Ssym_ProteinMPNNTesting_V6_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Ssym_ProteinMPNNTesting_V6_V2.ipynb"",""provenance"":[{""file_id"":""1i8heqewUkh-pD8aQSBkQkSn5zL23HHRN"",""timestamp"":1661368482276}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""3ebea4dd4fb9448d91689e3e36440969"":{""model_module"":""@jupyter-widgets/control"
ProteinMPNN/colab_notebooks/quickdemo.ipynb	quickdemo.ipynb	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/proteinmpnn_quickdemo.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""markdown"",""metadata"":{""id"":""AYZebfKn8gef""},""source"":[""#ProteinMPNN\n"",""This notebook is intended as a quick demo, more features to come!""]},{""cell_type"":""code"",""execution_count"":null,""metadata"":{""id"":""iYDU3ftml2k5""},""outputs"":[],""source"":[""#@title Clone github repo\n"",""import json, time, os, sys, glob\n"",""\n"",""if not os.path.isdir(\""ProteinMPNN\""):\n"",""  os.system(\""git clone -q https://github.com/dauparas/ProteinMPNN.git\"")\n"",""sys.path.append('/content/ProteinMPNN/vanil"
feature_combo_result_dict.pickle	feature_combo_result_dict.pickle	manuscript_codebase_mapping/MANUSCRIPT_TABLE_FIGURE_PROVENANCE_PLAN.md	manuscript_codebase_mapping_note	73	note_or_generated_inventory	- `feature_combo_result_dict.pickle`
S_669_feature_combo_result_dict.pickle	S_669_feature_combo_result_dict.pickle	manuscript_codebase_mapping/MANUSCRIPT_TABLE_FIGURE_PROVENANCE_PLAN.md	manuscript_codebase_mapping_note	74	note_or_generated_inventory	- `S_669_feature_combo_result_dict.pickle`
feature_combo_result_dict.pickle	feature_combo_result_dict.pickle	manuscript_codebase_mapping/MANUSCRIPT_TABLE_FIGURE_PROVENANCE_PLAN.md	manuscript_codebase_mapping_note	74	note_or_generated_inventory	- `S_669_feature_combo_result_dict.pickle`
incremental_feature_result_dict.pickle	incremental_feature_result_dict.pickle	manuscript_codebase_mapping/MANUSCRIPT_TABLE_FIGURE_PROVENANCE_PLAN.md	manuscript_codebase_mapping_note	75	note_or_generated_inventory	- `incremental_feature_result_dict.pickle`
incremental_feature_result_dict.pickle	incremental_feature_result_dict.pickle	manuscript_codebase_mapping/MANUSCRIPT_TABLE_FIGURE_PROVENANCE_PLAN.md	manuscript_codebase_mapping_note	76	note_or_generated_inventory	- `list_incremental_feature_result_dict.pickle`
list_incremental_feature_result_dict.pickle	list_incremental_feature_result_dict.pickle	manuscript_codebase_mapping/MANUSCRIPT_TABLE_FIGURE_PROVENANCE_PLAN.md	manuscript_codebase_mapping_note	76	note_or_generated_inventory	- `list_incremental_feature_result_dict.pickle`
S_2648_pmppn_info_dict_V3.pickle	S_2648_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/S2648_INSTANCE_LEVEL_FEATURE_ABSENCE.md	manuscript_codebase_mapping_note	33	note_or_generated_inventory	The affected entries in `S_2648_pmppn_info_dict_V3.pickle` contain only:
S_2648_full_feature_dict.pickle	S_2648_full_feature_dict.pickle	manuscript_codebase_mapping/S2648_INSTANCE_LEVEL_FEATURE_ABSENCE.md	manuscript_codebase_mapping_note	38	note_or_generated_inventory	The matching affected entries in `S_2648_full_feature_dict.pickle` also contain
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/S669_3DV0I_INSTANCE_LEVEL_FEATURE_ABSENCE.md	manuscript_codebase_mapping_note	31	note_or_generated_inventory	The `3dv0I` entries in `S_669_pmppn_info_dict_V3.pickle` contain only:
S_669_full_feature_dict.pickle	S_669_full_feature_dict.pickle	manuscript_codebase_mapping/S669_3DV0I_INSTANCE_LEVEL_FEATURE_ABSENCE.md	manuscript_codebase_mapping_note	36	note_or_generated_inventory	The matching `3dv0I` entries in `S_669_full_feature_dict.pickle` also contain
S_2648_pmppn_info_dict_V3.pickle	S_2648_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	42	note_or_generated_inventory	| `S_2648_pmppn_info_dict_V3.pickle` | 2022-08-30 20:09:55 | 183266414 bytes |
S_921_pmppn_info_dict_V3.pickle	S_921_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	43	note_or_generated_inventory	| `S_921_pmppn_info_dict_V3.pickle` | 2022-08-30 20:42:04 | 64760657 bytes |
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	44	note_or_generated_inventory	| `Ssym_pmppn_info_dict_V3.pickle` | 2022-08-30 21:19:29 | 24447664 bytes |
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	45	note_or_generated_inventory	| `S_669_pmppn_info_dict_V3.pickle` | 2022-08-30 21:35:10 | 45318104 bytes |
S_2648_pmppn_info_dict_V2.pickle	S_2648_pmppn_info_dict_V2.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	46	note_or_generated_inventory	| `S_2648_pmppn_info_dict_V2.pickle` | 2022-08-25 20:59:19 | 156651038 bytes |
S_921_pmppn_info_dict_V2.pickle	S_921_pmppn_info_dict_V2.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	47	note_or_generated_inventory	| `S_921_pmppn_info_dict_V2.pickle` | 2022-08-25 22:03:49 | 55304432 bytes |
Ssym_pmppn_info_dict_V2.pickle	Ssym_pmppn_info_dict_V2.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	48	note_or_generated_inventory	| `Ssym_pmppn_info_dict_V2.pickle` | 2022-08-25 22:22:41 | 20991070 bytes |
S_669_pmppn_info_dict_V2.pickle	S_669_pmppn_info_dict_V2.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	49	note_or_generated_inventory	| `S_669_pmppn_info_dict_V2.pickle` | 2022-08-25 22:55:43 | 38853566 bytes |
S_2648_pmppn_info_dict.pickle	S_2648_pmppn_info_dict.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	50	note_or_generated_inventory	| `S_2648_pmppn_info_dict.pickle` | 2022-08-15 00:49:34 | 89167705 bytes |
S_921_pmppn_info_dict.pickle	S_921_pmppn_info_dict.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	51	note_or_generated_inventory	| `S_921_pmppn_info_dict.pickle` | 2022-08-15 22:19:15 | 31611020 bytes |
S_669_pmppn_info_dict.pickle	S_669_pmppn_info_dict.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	52	note_or_generated_inventory	| `S_669_pmppn_info_dict.pickle` | 2022-08-15 22:42:16 | 22466075 bytes |
Ssym_pmppn_info_dict.pickle	Ssym_pmppn_info_dict.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	53	note_or_generated_inventory	| `Ssym_pmppn_info_dict.pickle` | 2022-08-16 04:23:14 | 12187799 bytes |
S_2648_pmppn_info_dict_V3.pickle	S_2648_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	68	note_or_generated_inventory	`S_2648_pmppn_info_dict_V3.pickle`,
S_921_pmppn_info_dict_V3.pickle	S_921_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	69	note_or_generated_inventory	`S_921_pmppn_info_dict_V3.pickle`,
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	70	note_or_generated_inventory	`S_669_pmppn_info_dict_V3.pickle`, and
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/STAGE5_PICKLE_GENERATION_BRIDGE.md	manuscript_codebase_mapping_note	71	note_or_generated_inventory	`Ssym_pmppn_info_dict_V3.pickle`.
S_921_pmppn_info_dict_V3.pickle	S_921_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/S_921_TABLE1_NOTEBOOK_CELL_EVIDENCE.md	manuscript_codebase_mapping_note	28	note_or_generated_inventory	- Cell 5 loads `S_921_pmppn_info_dict_V3.pickle` (`git_notebook_sources`, lines 45-54).
S_2648_pmppn_info_dict_V3.pickle	S_2648_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_CONTENT_FINGERPRINTING_PLAN.md	manuscript_codebase_mapping_note	32	note_or_generated_inventory	- `S_2648_pmppn_info_dict_V3.pickle`
S_921_pmppn_info_dict_V3.pickle	S_921_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_CONTENT_FINGERPRINTING_PLAN.md	manuscript_codebase_mapping_note	33	note_or_generated_inventory	- `S_921_pmppn_info_dict_V3.pickle`
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_CONTENT_FINGERPRINTING_PLAN.md	manuscript_codebase_mapping_note	34	note_or_generated_inventory	- `S_669_pmppn_info_dict_V3.pickle`
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_CONTENT_FINGERPRINTING_PLAN.md	manuscript_codebase_mapping_note	35	note_or_generated_inventory	- `Ssym_pmppn_info_dict_V3.pickle`
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_CONTENT_FINGERPRINTING_RESULTS.md	manuscript_codebase_mapping_note	122	note_or_generated_inventory	both `S_669_pmppn_info_dict_V3.pickle` and the matching
S_669_full_feature_dict.pickle	S_669_full_feature_dict.pickle	manuscript_codebase_mapping/V3_PICKLE_CONTENT_FINGERPRINTING_RESULTS.md	manuscript_codebase_mapping_note	123	note_or_generated_inventory	`S_669_full_feature_dict.pickle` entries. No PSSM fields remain for these
S_2648_pmppn_info_dict_V3.pickle	S_2648_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	28	note_or_generated_inventory	drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/S_2648_pmppn_info_dict_V3.pickle
S_921_pmppn_info_dict_V3.pickle	S_921_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	29	note_or_generated_inventory	drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/S_921_pmppn_info_dict_V3.pickle
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	30	note_or_generated_inventory	drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/S_669_pmppn_info_dict_V3.pickle
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	31	note_or_generated_inventory	drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/Ssym_pmppn_info_dict_V3.pickle
ProteinMPNN/ca_proteinmpnn/ca_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	56	note_or_generated_inventory	source_repos/SajidAhmeduiu_ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt
ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	56	note_or_generated_inventory	source_repos/SajidAhmeduiu_ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt
ProteinMPNN/ca_proteinmpnn/ca_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	395	note_or_generated_inventory	- old ProteinMPNN fork code and `v_48_020.pt` model weight
ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	395	note_or_generated_inventory	- old ProteinMPNN fork code and `v_48_020.pt` model weight
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/engineered_feature_recovery/ssym_engineered_pssm_feature_reconstruction/SSYM_ENGINEERED_PSSM_FEATURE_RECONSTRUCTION.md	manuscript_codebase_mapping_note	22	note_or_generated_inventory	- Target pickle: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/Ssym_pmppn_info_dict_V3.pickle`
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/engineered_feature_recovery/ssym_engineered_pssm_feature_reconstruction/json/ssym_engineered_pssm_feature_reconstruction_summary.json	manuscript_codebase_mapping_note	41	note_or_generated_inventory	"""target_pickle"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/Ssym_pmppn_info_dict_V3.pickle"""
S_2648_pmppn_info_dict.pickle	S_2648_pmppn_info_dict.pickle	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/PICKLE_ARTIFACT_REUSE_TENSOR_REPRODUCIBILITY_HYPOTHESIS.md	manuscript_codebase_mapping_note	55	note_or_generated_inventory	- V7 references `S_2648_pmppn_info_dict.pickle`, not the final V3 pickle
S_2648_pmppn_info_dict.pickle	S_2648_pmppn_info_dict.pickle	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/PROTEINMPNNTESTING_V7_TARGETED_AUDIT.md	manuscript_codebase_mapping_note	19	note_or_generated_inventory	`S_2648_pmppn_info_dict.pickle` object.
S_2648_pmppn_info_dict.pickle	S_2648_pmppn_info_dict.pickle	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/PROTEINMPNNTESTING_V7_TARGETED_AUDIT.md	manuscript_codebase_mapping_note	104	note_or_generated_inventory	- `S_2648_pmppn_info_dict.pickle` as a commented save target.
S_2648_pmppn_info_dict.pickle	S_2648_pmppn_info_dict.pickle	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/PROTEINMPNNTESTING_V7_TARGETED_AUDIT.md	manuscript_codebase_mapping_note	105	note_or_generated_inventory	- `S_2648_pmppn_info_dict.pickle` as a commented load source.
S_2648_pmppn_info_dict.pickle	S_2648_pmppn_info_dict.pickle	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/PROTEINMPNNTESTING_V7_TARGETED_AUDIT.md	manuscript_codebase_mapping_note	168	note_or_generated_inventory	- early S_2648 `S_2648_pmppn_info_dict.pickle` provenance;
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/TENSOR_EXTRACTION_CODEBLOCK_RECOVERY.md	manuscript_codebase_mapping_note	51	note_or_generated_inventory	- Target: all saved `Ssym_pmppn_info_dict_V3.pickle` mutation entries
ProteinMPNN/ca_proteinmpnn/protein_mpnn_utils.py	protein_mpnn_utils.py	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/SSYM_ALL_ENTRIES_TENSOR_EXTRACTION_EXPERIMENT.md	manuscript_codebase_mapping_note	32	note_or_generated_inventory	- Utils source: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py`
ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py	protein_mpnn_utils.py	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/SSYM_ALL_ENTRIES_TENSOR_EXTRACTION_EXPERIMENT.md	manuscript_codebase_mapping_note	32	note_or_generated_inventory	- Utils source: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py`
ProteinMPNN/ca_proteinmpnn/ca_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/SSYM_ALL_ENTRIES_TENSOR_EXTRACTION_EXPERIMENT.md	manuscript_codebase_mapping_note	33	note_or_generated_inventory	- Checkpoint: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt`
ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/SSYM_ALL_ENTRIES_TENSOR_EXTRACTION_EXPERIMENT.md	manuscript_codebase_mapping_note	33	note_or_generated_inventory	- Checkpoint: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt`
ProteinMPNN/ca_proteinmpnn/protein_mpnn_utils.py	protein_mpnn_utils.py	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/json/ssym_all_entries_tensor_extraction_summary.json	manuscript_codebase_mapping_note	10	note_or_generated_inventory	"""utils_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py"","
ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py	protein_mpnn_utils.py	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/json/ssym_all_entries_tensor_extraction_summary.json	manuscript_codebase_mapping_note	10	note_or_generated_inventory	"""utils_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py"","
ProteinMPNN/ca_proteinmpnn/ca_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/json/ssym_all_entries_tensor_extraction_summary.json	manuscript_codebase_mapping_note	11	note_or_generated_inventory	"""checkpoint_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt"","
ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt	v_48_020.pt	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/json/ssym_all_entries_tensor_extraction_summary.json	manuscript_codebase_mapping_note	11	note_or_generated_inventory	"""checkpoint_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt"","
ProteinMPNN/ca_proteinmpnn/protein_mpnn_utils.py	protein_mpnn_utils.py	manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_smoke_test/SSYM_TENSOR_EXTRACTION_SMOKE_TEST.md	manuscript_codebase_mapping_note	23	note_or_generated_inventory	- Utils source: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py`
